"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2017,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MO0956500","St. Ann","","City","MO","Missouri","West North Central","ST LOUIS","Midwest","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"TX0570100","Addison","","City","TX","Texas","West South Central","DALLAS","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"WY0230100","Newcastle","","City","WY","Wyoming","Mountain","WESTON","West","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"MT0250100","Helena","","City","MT","Montana","Mountain","LEWIS AND CLARK","West","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2015,"MA0091100","Cambridge","","City","MA","Massachusetts","New England","MIDDLESEX","Northeast","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2015,"TN0630100","Clarksville","","City","TN","Tennessee","East South Central","MONTGOMERY","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0020200","Blaine","","City","MN","Minnesota","West North Central","ANOKA","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",5,0,3,0
2016,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2014,"FL0051200","Palm Bay","","City","FL","Florida","South Atlantic","BREVARD","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,2,1,0
2018,"FL0051200","Palm Bay","","City","FL","Florida","South Atlantic","BREVARD","South","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"FL0410000","Manatee","","County","FL","Florida","South Atlantic","MANATEE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"FL0521400","St. Petersburg","","City","FL","Florida","South Atlantic","PINELLAS","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"IL0162900","East Hazel Crest","","City","IL","Illinois","East North Central","COOK","Midwest","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX0360000","Chambers","","County","TX","Texas","West South Central","CHAMBERS","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"IN0020100","Fort Wayne","","City","IN","Indiana","East North Central","ALLEN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"IN0020100","Fort Wayne","","City","IN","Indiana","East North Central","ALLEN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0270800","Golden Valley","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0271700","Plymouth","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"MN0271700","Plymouth","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MD0240200","Ocean City","","City","MD","Maryland","South Atlantic","WORCESTER","South","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2016,"OH0020000","Allen","","County","OH","Ohio","East North Central","ALLEN","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0080100","New Ulm","","City","MN","Minnesota","West North Central","BROWN","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",8,0,8,0
2016,"CODPD0000","Denver","","City","CO","Colorado","Mountain","DENVER","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0090200","Beardstown","","City","IL","Illinois","East North Central","CASS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"CO0300000","Jefferson","","County","CO","Colorado","Mountain","JEFFERSON","West","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0220600","Downers Grove","","City","IL","Illinois","East North Central","DUPAGE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0220600","Downers Grove","","City","IL","Illinois","East North Central","DUPAGE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"AR0600300","North Little Rock","","City","AR","Arkansas","West South Central","PULASKI","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"AR0720100","Fayetteville","","City","AR","Arkansas","West South Central","WASHINGTON","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"AR0720100","Fayetteville","","City","AR","Arkansas","West South Central","WASHINGTON","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"AR0720100","Fayetteville","","City","AR","Arkansas","West South Central","WASHINGTON","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0020400","Columbia Heights","","City","MN","Minnesota","West North Central","ANOKA","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MN0020400","Columbia Heights","","City","MN","Minnesota","West North Central","ANOKA","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"TN0190100","Metropolitan Nashville Police Department","","City","TN","Tennessee","East South Central","DAVIDSON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"TN0790000","Shelby","","County","TN","Tennessee","East South Central","SHELBY","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX0700100","Ennis","","City","TX","Texas","West South Central","ELLIS","South","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"FL0490000","Osceola","","County","FL","Florida","South Atlantic","OSCEOLA","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,4,0
2014,"FL0520300","Clearwater","","City","FL","Florida","South Atlantic","PINELLAS","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",25,8,25,0
2014,"IL0821600","O'Fallon","","City","IL","Illinois","East North Central","ST CLAIR","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"FL0490000","Osceola","","County","FL","Florida","South Atlantic","OSCEOLA","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"FL0500000","Palm Beach","","County","FL","Florida","South Atlantic","PALM BEACH","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",9,2,0,0
2016,"TX1370000","Kleberg","","County","TX","Texas","West South Central","KLEBERG","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",4,0,0,0
2018,"FL0270000","Hernando","","County","FL","Florida","South Atlantic","HERNANDO","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",6,0,0,0
2018,"FL0270000","Hernando","","County","FL","Florida","South Atlantic","HERNANDO","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",5,5,1,0
2018,"AZ0110000","Pinal","","County","AZ","Arizona","Mountain","PINAL","West","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"TX0570100","Addison","","City","TX","Texas","West South Central","DALLAS","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX2141000","Independent School District:","Rio Grande City","Other","TX","Texas","West South Central","STARR","South","7","Cities under 2,500",82,"Human Trafficking","Involuntary Servitude",2,2,5,0
2017,"TX0210000","Brazos","","County","TX","Texas","West South Central","BRAZOS","South","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2013,"OH0020000","Allen","","County","OH","Ohio","East North Central","ALLEN","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2013,"OH0020000","Allen","","County","OH","Ohio","East North Central","ALLEN","Midwest","9C","MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"MN0271700","Plymouth","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",5,0,3,0
2018,"MN0274300","Metropolitan Transit Commission","","Other","MN","Minnesota","West North Central","HENNEPIN","Midwest","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"TX1760000","Newton","","County","TX","Texas","West South Central","NEWTON","South","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"WA0030000","Benton","","County","WA","Washington","Pacific","BENTON","West","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2016,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"CO0390100","Grand Junction","","City","CO","Colorado","Mountain","MESA","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"TX2201100","Forest Hill","","City","TX","Texas","West South Central","TARRANT","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2016,"TX2201100","Forest Hill","","City","TX","Texas","West South Central","TARRANT","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0040100","Bemidji","","City","MN","Minnesota","West North Central","BELTRAMI","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0100000","Carver","","County","MN","Minnesota","West North Central","CARVER","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0272100","St. Louis Park","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2015,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2015,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2016,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MO0954100","Jennings","","City","MO","Missouri","West North Central","ST LOUIS","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MD0110000","Frederick","","County","MD","Maryland","South Atlantic","FREDERICK","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"OH0020200","Delphos","","City","OH","Ohio","East North Central","VAN WERT; ALLEN","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MD0160400","Montgomery County Police Department","","County","MD","Maryland","South Atlantic","MONTGOMERY","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0020100","Anoka","","City","MN","Minnesota","West North Central","ANOKA","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0520000","Nicollet","","County","MN","Minnesota","West North Central","NICOLLET","Midwest","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2015,"SC0230000","Greenville","","County","SC","South Carolina","South Atlantic","GREENVILLE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,2,0
2016,"SC0230000","Greenville","","County","SC","South Carolina","South Atlantic","GREENVILLE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"SC0230000","Greenville","","County","SC","South Carolina","South Atlantic","GREENVILLE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"SC0421300","Wellford","","City","SC","South Carolina","South Atlantic","SPARTANBURG","South","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,1,0
2016,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2015,"MN0140400","Moorhead","","City","MN","Minnesota","West North Central","CLAY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2016,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2015,"OH0571300","Vandalia","","City","OH","Ohio","East North Central","MONTGOMERY","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2016,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2016,"MO0956700","St. John","","City","MO","Missouri","West North Central","ST LOUIS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2016,"CTCSP0000","Connecticut State Police","","State Police","CT","Connecticut","New England","","Northeast","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"CT0015100","Waterbury","","City","CT","Connecticut","New England","NEW HAVEN","Northeast","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"RI0020300","Warwick","","City","RI","Rhode Island","New England","KENT","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TN0190100","Metropolitan Nashville Police Department","","City","TN","Tennessee","East South Central","DAVIDSON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"IL0580200","Decatur","","City","IL","Illinois","East North Central","MACON","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX0180100","Clifton","","City","TX","Texas","West South Central","BOSQUE","South","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MN0840100","Breckenridge","","City","MN","Minnesota","West North Central","WILKIN","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"NDDI00200","Fort Totten Agency","","Tribal","ND","North Dakota","West North Central","","Midwest","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"WY0190000","Sweetwater","","County","WY","Wyoming","Mountain","SWEETWATER","West","8D","Non-MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"WY0190000","Sweetwater","","County","WY","Wyoming","Mountain","SWEETWATER","West","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",2,0,2,0
2016,"MN0191100","Lakeville","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2016,"TN0790600","Bartlett","","City","TN","Tennessee","East South Central","SHELBY","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX0180000","Bosque","","County","TX","Texas","West South Central","BOSQUE","South","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"IL0480400","Galesburg","","City","IL","Illinois","East North Central","KNOX","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"MN0620400","Maplewood","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX0571100","Garland","","City","TX","Texas","West South Central","ROCKWALL; COLLIN; DALLAS","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MD0020200","Anne Arundel County Police Department","","County","MD","Maryland","South Atlantic","ANNE ARUNDEL","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MA0011500","Yarmouth","","City","MA","Massachusetts","New England","BARNSTABLE","Northeast","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",3,0,3,0
2016,"TX0490000","Cooke","","County","TX","Texas","West South Central","COOKE","South","8C","Non-MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"MN0040000","Beltrami","","County","MN","Minnesota","West North Central","BELTRAMI","Midwest","8B","Non-MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"IL0640300","Metropolis","","City","IL","Illinois","East North Central","MASSAC","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"WA0030200","Richland","","City","WA","Washington","Pacific","BENTON","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"WI0411000","Oak Creek","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"WY0010100","Laramie","","City","WY","Wyoming","Mountain","ALBANY","West","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MN0190900","Inver Grove Heights","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",6,0,6,0
2016,"TX0920500","Longview","","City","TX","Texas","West South Central","HARRISON; GREGG","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MN0420100","Marshall","","City","MN","Minnesota","West North Central","LYON","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"TX1170000","Hutchinson","","County","TX","Texas","West South Central","HUTCHINSON","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"CO0340100","Durango","","City","CO","Colorado","Mountain","LA PLATA","West","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",3,0,2,0
2016,"MN0821400","Oak Park Heights","","City","MN","Minnesota","West North Central","WASHINGTON","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",5,0,5,0
2016,"SC0080600","Hanahan","","City","SC","South Carolina","South Atlantic","BERKELEY","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"SC0230200","Greenville","","City","SC","South Carolina","South Atlantic","GREENVILLE","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX0460100","New Braunfels","","City","TX","Texas","West South Central","GUADALUPE; COMAL","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"WA0173600","Federal Way","","City","WA","Washington","Pacific","KING","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,1,0
2016,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2016,"CTCSP0000","Connecticut State Police","","State Police","CT","Connecticut","New England","","Northeast","8A","Non-MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",3,0,0,0
2016,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"IL0100600","Urbana","","City","IL","Illinois","East North Central","CHAMPAIGN","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"LA0090100","Shreveport","","City","LA","Louisiana","West South Central","BOSSIER; CADDO","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2016,"NV0020100","Las Vegas Metropolitan Police Department","","City","NV","Nevada","Mountain","CLARK","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",21,11,0,0
2016,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MT0430000","Roosevelt","","County","MT","Montana","Mountain","ROOSEVELT","West","8D","Non-MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0849700","Illinois State Police","","State Police","IL","Illinois","East North Central","SANGAMON","Midwest","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0700400","Shakopee","","City","MN","Minnesota","West North Central","SCOTT","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",7,0,7,0
2017,"OK0550800","Warr Acres","","City","OK","Oklahoma","West South Central","OKLAHOMA","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2015,"OK0550800","Warr Acres","","City","OK","Oklahoma","West South Central","OKLAHOMA","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"IL0163400","Flossmoor","","City","IL","Illinois","East North Central","COOK","Midwest","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",9,0,0,0
2014,"IL0163400","Flossmoor","","City","IL","Illinois","East North Central","COOK","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",9,0,0,0
2018,"FL0060600","Plantation","","City","FL","Florida","South Atlantic","BROWARD","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2015,"WI0450100","Appleton","","City","WI","Wisconsin","East North Central","WINNEBAGO; CALUMET; OUTAGAMIE","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0180100","Brainerd","","City","MN","Minnesota","West North Central","CROW WING","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0740100","Owatonna","","City","MN","Minnesota","West North Central","STEELE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
