,city,state,address,geom,latitude,longitude
863,Jackson,GA,"Jackson,GA,USA","(34.1282559, -83.5753386)",34.1282559,-83.5753386
864,Lockhart,TX,"Lockhart,TX,USA","(29.8832105, -97.6736292)",29.8832105,-97.6736292
865,Macon County,AL,"Macon County,AL,USA","(32.366606, -85.6660307)",32.366606,-85.6660307
866,Eau Claire,WI,"Eau Claire,WI,USA","(44.811349, -91.4984941)",44.811349,-91.4984941
867,Raceland,LA,"Raceland,LA,USA","(38.5399754, -82.7283275)",38.5399754,-82.7283275
868,West Springfield,MA,"West Springfield,MA,USA","(42.1300614, -72.6544557)",42.1300614,-72.6544557
869,Oak Hill,OH,"Oak Hill,OH,USA","(38.8939646, -82.573495)",38.8939646,-82.573495
870,Gallatin,TN,"Gallatin,TN,USA","(36.3883031, -86.4475898)",36.3883031,-86.4475898
871,Lake Hallie,WI,"Lake Hallie,WI,USA","(44.8827276, -91.4327558)",44.8827276,-91.4327558
872,New Brunswick,NJ,"New Brunswick,NJ,USA","(40.4862174, -74.4518173)",40.4862174,-74.4518173
873,Rotterdam,NY,"Rotterdam,NY,USA","(42.7870209, -73.9709583)",42.7870209,-73.9709583
874,Benton,IL,"Benton,IL,USA","(45.7162129, -94.0481042)",45.7162129,-94.0481042
875,Noma,FL,"Noma,FL,USA","(30.9821261, -85.618544)",30.9821261,-85.618544
876,Llano,TX,"Llano,TX,USA","(30.6663312, -98.6970374)",30.6663312,-98.6970374
877,Sparta,TN,"Sparta,TN,USA","(35.9258921, -85.4641342)",35.9258921,-85.4641342
878,McPherson,KS,"McPherson,KS,USA","(38.3659015, -97.6575171)",38.3659015,-97.6575171
879,Lake Elsinore,CA,"Lake Elsinore,CA,USA","(33.6680772, -117.3272615)",33.6680772,-117.3272615
880,Cache,OK,"Cache,OK,USA","(34.6295165, -98.6286741)",34.6295165,-98.6286741
881,Antioch,IL,"Antioch,IL,USA","(38.0049214, -121.805789)",38.0049214,-121.805789
882,Vineland,NJ,"Vineland,NJ,USA","(39.4862777, -75.0254256)",39.4862777,-75.0254256
883,Greenbelt,MD,"Greenbelt,MD,USA","(39.004607, -76.8756838)",39.004607,-76.8756838
884,Mableton,GA,"Mableton,GA,USA","(33.8188333, -84.5822632)",33.8188333,-84.5822632
885,Brooksville,AL,"Brooksville,AL,USA","(34.5009267, -86.8550033)",34.5009267,-86.8550033
886,Perryville,AR,"Perryville,AR,USA","(35.0048102, -92.8026673)",35.0048102,-92.8026673
887,Everett,MA,"Everett,MA,USA","(42.40843, -71.0536625)",42.40843,-71.0536625
888,Berne,NY,"Berne,NY,USA","(42.6253546, -74.1334647)",42.6253546,-74.1334647
889,Antigo,WI,"Antigo,WI,USA","(45.140245, -89.152335)",45.140245,-89.152335
890,Fayetteville,AR,"Fayetteville,AR,USA","(36.0625843, -94.1574328)",36.0625843,-94.1574328
891,East Flat Rock,NC,"East Flat Rock,NC,USA","(35.287417, -82.41916674460433)",35.287417,-82.41916674460433
892,Lakewood,CO,"Lakewood,CO,USA","(39.631108499999996, -105.11005818223015)",39.631108499999996,-105.11005818223015
893,Kingsbury,TX,"Kingsbury,TX,USA","(29.661520799999998, -97.81543529471699)",29.661520799999998,-97.81543529471699
894,Westminster,CO,"Westminster,CO,USA","(39.8366528, -105.0372046)",39.8366528,-105.0372046
895,Milcreek,UT,"Milcreek,UT,USA","(40.7003665, -111.8277782)",40.7003665,-111.8277782
896,Jackson,MO,"Jackson,MO,USA","(39.03551565, -94.35827593325297)",39.03551565,-94.35827593325297
897,Wausau,WI,"Wausau,WI,USA","(44.9596017, -89.6298239)",44.9596017,-89.6298239
898,Florence,AZ,"Florence,AZ,USA","(33.0314508, -111.3873431)",33.0314508,-111.3873431
899,Alamo,TN,"Alamo,TN,USA","(35.7847949, -89.1172883)",35.7847949,-89.1172883
900,Greenville,SC,"Greenville,SC,USA","(34.851354, -82.3984882)",34.851354,-82.3984882
901,Burien,WA,"Burien,WA,USA","(47.469918, -122.3485274)",47.469918,-122.3485274
902,Temecula,CA,"Temecula,CA,USA","(33.4946353, -117.1473661)",33.4946353,-117.1473661
903,Buffalo,MO,"Buffalo,MO,USA","(40.8421618, -99.0845451)",40.8421618,-99.0845451
904,Gretna,LA,"Gretna,LA,USA","(29.9146493, -90.0539604)",29.9146493,-90.0539604
905,Weirton,WV,"Weirton,WV,USA","(40.4189566, -80.5895167)",40.4189566,-80.5895167
906,Lake Stevens,WA,"Lake Stevens,WA,USA","(48.0197794, -122.0660914)",48.0197794,-122.0660914
907,Presque Isle,ME,"Presque Isle,ME,USA","(46.681479, -68.016357)",46.681479,-68.016357
908,St. Martin,MS,"St. Martin,MS,USA","(30.434159, -88.86615877250496)",30.434159,-88.86615877250496
909,Hog Valley,FL,"Hog Valley,FL,USA","(29.494415, -81.8953647)",29.494415,-81.8953647
910,Nacogdoches,TX,"Nacogdoches,TX,USA","(31.5970503, -94.5927451)",31.5970503,-94.5927451
911,Taunton,MA,"Taunton,MA,USA","(41.8946107, -71.11113)",41.8946107,-71.11113
912,Byng,OK,"Byng,OK,USA","(34.8611959, -96.6655688)",34.8611959,-96.6655688
913,Boyle Heights,CA,"Boyle Heights,CA,USA","(34.0436892, -118.2097684)",34.0436892,-118.2097684
915,Osteen,FL,"Osteen,FL,USA","(28.8461019, -81.1625612)",28.8461019,-81.1625612
916,Stockbridge,GA,"Stockbridge,GA,USA","(33.5442781, -84.2338093)",33.5442781,-84.2338093
917,Shawnee National Forest,IL,"Shawnee National Forest,IL,USA","(37.513465100000005, -88.64215356882195)",37.513465100000005,-88.64215356882195
918,Riverdale,GA,"Riverdale,GA,USA","(33.5726113, -84.4132594)",33.5726113,-84.4132594
919,Siskiyou County,CA,"Siskiyou County,CA,USA","(41.5007223, -122.54435414752092)",41.5007223,-122.54435414752092
920,Sullivan,MO,"Sullivan,MO,USA","(40.1993002, -93.1140993)",40.1993002,-93.1140993
921,Fisty,KY,"Fisty,KY,USA","(37.3339851, -83.1015577)",37.3339851,-83.1015577
922,Chesterfield County,SC,"Chesterfield County,SC,USA","(34.6500578, -80.1417843)",34.6500578,-80.1417843
923,Oregon City,OR,"Oregon City,OR,USA","(45.3573429, -122.6067583)",45.3573429,-122.6067583
924,Flagstaff,AZ,"Flagstaff,AZ,USA","(35.1987522, -111.6518229)",35.1987522,-111.6518229
925,Hallandale Beach,FL,"Hallandale Beach,FL,USA","(25.985600599999998, -80.13999671464335)",25.985600599999998,-80.13999671464335
926,Oxford,MA,"Oxford,MA,USA","(42.1336307, -71.8592889)",42.1336307,-71.8592889
927,Gresham,OR,"Gresham,OR,USA","(45.4997475, -122.4309766)",45.4997475,-122.4309766
928,Harrisonville,MO,"Harrisonville,MO,USA","(38.655124, -94.3471072)",38.655124,-94.3471072
929,Lansing,IL,"Lansing,IL,USA","(42.7337712, -84.5553805)",42.7337712,-84.5553805
930,Washington Park,IL,"Washington Park,IL,USA","(45.51552355, -122.7057111913291)",45.51552355,-122.7057111913291
931,Solvang,CA,"Solvang,CA,USA","(34.5958572, -120.1390894)",34.5958572,-120.1390894
932,Sneads,FL,"Sneads,FL,USA","(30.707692, -84.9243663)",30.707692,-84.9243663
933,Socorro,NM,"Socorro,NM,USA","(34.0572858, -106.8930799)",34.0572858,-106.8930799
934,Eastaboga,AL,"Eastaboga,AL,USA","(33.6059367, -86.0213587)",33.6059367,-86.0213587
935,Deland,FL,"Deland,FL,USA","(29.0283213, -81.3031098)",29.0283213,-81.3031098
936,Clinton,NC,"Clinton,NC,USA","(34.9979453, -78.3233325)",34.9979453,-78.3233325
937,Stoneville,NC,"Stoneville,NC,USA","(36.45462465, -79.9053356036541)",36.45462465,-79.9053356036541
938,Tualatin,OR,"Tualatin,OR,USA","(45.3838546, -122.7663518)",45.3838546,-122.7663518
939,Bend,OR,"Bend,OR,USA","(44.0581728, -121.3153096)",44.0581728,-121.3153096
940,Newnan,GA,"Newnan,GA,USA","(33.3806716, -84.7996573)",33.3806716,-84.7996573
941,Berea,KY,"Berea,KY,USA","(37.568694, -84.2963224)",37.568694,-84.2963224
942,Wasilla,AK,"Wasilla,AK,USA","(61.5824216, -149.4425638)",61.5824216,-149.4425638
943,Parker,AZ,"Parker,AZ,USA","(34.1498408, -114.2889608)",34.1498408,-114.2889608
944,Yreka,CA,"Yreka,CA,USA","(41.732616, -122.637766)",41.732616,-122.637766
945,Eufaula,AL,"Eufaula,AL,USA","(31.905459999999998, -85.15893958513422)",31.905459999999998,-85.15893958513422
946,Wagoner,OK,"Wagoner,OK,USA","(35.9542216, -95.5636238)",35.9542216,-95.5636238
947,Turlock,CA,"Turlock,CA,USA","(37.4946568, -120.8465941)",37.4946568,-120.8465941
948,Norman,VA,"Norman,VA,USA","(38.5126247, -78.0649984)",38.5126247,-78.0649984
949,Port Arthur,TX,"Port Arthur,TX,USA","(29.8988618, -93.9288723)",29.8988618,-93.9288723
950,Ishpeming Township,MI,"Ishpeming Township,MI,USA","(46.623265950000004, -87.67675414329108)",46.623265950000004,-87.67675414329108
951,Somerton,AZ,"Somerton,AZ,USA","(32.5964404, -114.709677)",32.5964404,-114.709677
952,Iredell County,NC,"Iredell County,NC,USA","(35.8101636, -80.8805593)",35.8101636,-80.8805593
953,Yakima,WA,"Yakima,WA,USA","(46.601557, -120.5108421)",46.601557,-120.5108421
954,Tupelo,MS,"Tupelo,MS,USA","(34.2576067, -88.7033859)",34.2576067,-88.7033859
955,Maywood,CA,"Maywood,CA,USA","(33.9866807, -118.185349)",33.9866807,-118.185349
956,Eagle Mountain,UT,"Eagle Mountain,UT,USA","(40.3066676, -112.0147617)",40.3066676,-112.0147617
957,Hiseville,KY,"Hiseville,KY,USA","(37.1008864, -85.8124723)",37.1008864,-85.8124723
958,Schenectady,NY,"Schenectady,NY,USA","(42.8142432, -73.9395687)",42.8142432,-73.9395687
959,Mobile,AL,"Mobile,AL,USA","(30.6943566, -88.0430541)",30.6943566,-88.0430541
960,Tiverton,RI,"Tiverton,RI,USA","(41.6257406, -71.166333)",41.6257406,-71.166333
961,Odessa,MO,"Odessa,MO,USA","(38.9995797, -93.9539663)",38.9995797,-93.9539663
962,Chula Vista,CA,"Chula Vista,CA,USA","(32.6400541, -117.0841955)",32.6400541,-117.0841955
963,Pembine,WI,"Pembine,WI,USA","(45.635239, -87.990953)",45.635239,-87.990953
964,Butte,MT,"Butte,MT,USA","(46.0131505, -112.5365089)",46.0131505,-112.5365089
965,Montpelier,OH,"Montpelier,OH,USA","(41.5844951, -84.6055076)",41.5844951,-84.6055076
966,Fort Walton Beach,FL,"Fort Walton Beach,FL,USA","(30.4057552, -86.618842)",30.4057552,-86.618842
967,Hardeeville,SC,"Hardeeville,SC,USA","(32.2802665, -81.0726108)",32.2802665,-81.0726108
968,Lake Havasu City,AZ,"Lake Havasu City,AZ,USA","(34.4838502, -114.3224495)",34.4838502,-114.3224495
969,Peterborough,NH,"Peterborough,NH,USA","(42.8776166, -71.949383)",42.8776166,-71.949383
970,Lawndale,NC,"Lawndale,NC,USA","(35.4140187, -81.5631474)",35.4140187,-81.5631474
971,Wellington,FL,"Wellington,FL,USA","(26.63799875, -80.25590780868578)",26.63799875,-80.25590780868578
972,Walls,MS,"Walls,MS,USA","(34.9578728, -90.1517605)",34.9578728,-90.1517605
973,Bellville,TX,"Bellville,TX,USA","(29.9502253, -96.2571858)",29.9502253,-96.2571858
974,Belleville,IL,"Belleville,IL,USA","(38.5200504, -89.9839935)",38.5200504,-89.9839935
975,Hanover,NM,"Hanover,NM,USA","(32.8134398, -108.0911492)",32.8134398,-108.0911492
976,Paterson,NJ,"Paterson,NJ,USA","(40.9167654, -74.171811)",40.9167654,-74.171811
977,Farmington,AR,"Farmington,AR,USA","(36.0420248, -94.2471515)",36.0420248,-94.2471515
978,Fulshear,TX,"Fulshear,TX,USA","(29.690292, -95.8996261)",29.690292,-95.8996261
979,Riverview,FL,"Riverview,FL,USA","(27.871197, -82.3269883)",27.871197,-82.3269883
980,Pinellas Park,FL,"Pinellas Park,FL,USA","(27.8428025, -82.6995444)",27.8428025,-82.6995444
981,Buckeye,AZ,"Buckeye,AZ,USA","(33.3702748, -112.5838673)",33.3702748,-112.5838673
982,Gainesville,GA,"Gainesville,GA,USA","(34.2978794, -83.8240663)",34.2978794,-83.8240663
983,Columbia Township,MI,"Columbia Township,MI,USA","(42.10957565, -84.28681073229657)",42.10957565,-84.28681073229657
984,Thomaston,CT,"Thomaston,CT,USA","(41.6739862, -73.073164)",41.6739862,-73.073164
985,Dolton,IL,"Dolton,IL,USA","(41.6389236, -87.607268)",41.6389236,-87.607268
986,Boone,IA,"Boone,IA,USA","(42.0171798, -93.9254114)",42.0171798,-93.9254114
987,Cochran,GA,"Cochran,GA,USA","(32.3868278, -83.3546098)",32.3868278,-83.3546098
988,Laguna Pueblo,NM,"Laguna Pueblo,NM,USA","(34.986220700000004, -107.23814866045801)",34.986220700000004,-107.23814866045801
989,Frederica,DE,"Frederica,DE,USA","(39.0090017, -75.4657542)",39.0090017,-75.4657542
990,Barbourville,KY,"Barbourville,KY,USA","(36.8664765, -83.8888138)",36.8664765,-83.8888138
991,Ouachita Parish,LA,"Ouachita Parish,LA,USA","(32.4790511, -92.1615004)",32.4790511,-92.1615004
992,Fort Madison,IA,"Fort Madison,IA,USA","(40.6299403, -91.3151908)",40.6299403,-91.3151908
993,Park County,CO,"Park County,CO,USA","(39.1089299, -105.7561639)",39.1089299,-105.7561639
994,Landrum,SC,"Landrum,SC,USA","(35.1751148, -82.1892007)",35.1751148,-82.1892007
995,Jackson,WI,"Jackson,WI,USA","(43.3238919, -88.1667599)",43.3238919,-88.1667599
996,Asheville,NC,"Asheville,NC,USA","(35.6009498, -82.5540161)",35.6009498,-82.5540161
997,Bristol,TN,"Bristol,TN,USA","(36.5945034, -82.1885212)",36.5945034,-82.1885212
998,New Iberia,LA,"New Iberia,LA,USA","(30.0035365, -91.8187285)",30.0035365,-91.8187285
999,Fullerton,CA,"Fullerton,CA,USA","(33.8708215, -117.9294165)",33.8708215,-117.9294165
1000,Rosser,TX,"Rosser,TX,USA","(32.4626397, -96.4533193)",32.4626397,-96.4533193
1001,Yuma,AZ,"Yuma,AZ,USA","(32.6926588, -114.6276157)",32.6926588,-114.6276157
1002,Falcon Heights,MN,"Falcon Heights,MN,USA","(44.9898128, -93.1762507)",44.9898128,-93.1762507
1003,Rush Springs,OK,"Rush Springs,OK,USA","(34.7825721, -97.9569845)",34.7825721,-97.9569845
1004,Bell,CA,"Bell,CA,USA","(33.9747806, -118.1866361)",33.9747806,-118.1866361
1005,Clovis,CA,"Clovis,CA,USA","(36.8252277, -119.7029194)",36.8252277,-119.7029194
1006,Selma,AL,"Selma,AL,USA","(32.4078632, -87.0207473)",32.4078632,-87.0207473
1007,Broken Bow,OK,"Broken Bow,OK,USA","(34.0292764, -94.7391045)",34.0292764,-94.7391045
1008,East St. Louis,IL,"East St. Louis,IL,USA","(38.6244952, -90.1509429)",38.6244952,-90.1509429
1009,Romulus,MI,"Romulus,MI,USA","(42.2222614, -83.3965995)",42.2222614,-83.3965995
1010,St. Joseph,MI,"St. Joseph,MI,USA","(41.9031963, -85.5356726)",41.9031963,-85.5356726
1011,Middletown,NY,"Middletown,NY,USA","(40.8397222, -73.8316667)",40.8397222,-73.8316667
1012,Peachland,NC,"Peachland,NC,USA","(34.993766, -80.2645069)",34.993766,-80.2645069
1013,Lake Asbury,FL,"Lake Asbury,FL,USA","(30.0564206, -81.82227426482466)",30.0564206,-81.82227426482466
1014,Little Egg Harbor Township,NJ,"Little Egg Harbor Township,NJ,USA","(39.6452742, -74.366968)",39.6452742,-74.366968
1015,Sheboygan,WI,"Sheboygan,WI,USA","(43.7128967, -87.9370433)",43.7128967,-87.9370433
1016,Buckhannon,WV,"Buckhannon,WV,USA","(38.9939426, -80.2322698)",38.9939426,-80.2322698
1017,Winchester,CA,"Winchester,CA,USA","(33.719382249999995, -117.06328473837351)",33.719382249999995,-117.06328473837351
1018,Gallup,NM,"Gallup,NM,USA","(35.5283573, -108.7439489)",35.5283573,-108.7439489
1019,Pine River,WI,"Pine River,WI,USA","(45.1850231, -89.4902935)",45.1850231,-89.4902935
1020,Metairie,LA,"Metairie,LA,USA","(30.001852, -90.1767149159888)",30.001852,-90.1767149159888
1021,Malta,MT,"Malta,MT,USA","(48.3596948, -107.8726879)",48.3596948,-107.8726879
1022,Estill Springs,TN,"Estill Springs,TN,USA","(35.2706372, -86.1280417)",35.2706372,-86.1280417
1023,Sparks,NV,"Sparks,NV,USA","(39.5404679, -119.7487235)",39.5404679,-119.7487235
1024,La Quinta,CA,"La Quinta,CA,USA","(33.66365425, -116.27770251129584)",33.66365425,-116.27770251129584
1025,Compton,CA,"Compton,CA,USA","(33.894927, -118.226624)",33.894927,-118.226624
1026,City Terrace,CA,"City Terrace,CA,USA","(34.0500116, -118.1828495)",34.0500116,-118.1828495
1027,Pleasant Hill,NC,"Pleasant Hill,NC,USA","(36.253706, -80.89436302071172)",36.253706,-80.89436302071172
1028,Phelps,KY,"Phelps,KY,USA","(37.511958500000006, -82.15830552639093)",37.511958500000006,-82.15830552639093
1029,Wapato,WA,"Wapato,WA,USA","(46.4476278, -120.4203382)",46.4476278,-120.4203382
1030,Edmund,SC,"Edmund,SC,USA","(33.8614622, -81.1997259)",33.8614622,-81.1997259
1031,Stafford,VA,"Stafford,VA,USA","(38.4167265, -77.4579783)",38.4167265,-77.4579783
1032,Lake City,SC,"Lake City,SC,USA","(33.8709959, -79.7553452)",33.8709959,-79.7553452
1033,Alexandria,MN,"Alexandria,MN,USA","(45.8861603, -95.3795329)",45.8861603,-95.3795329
1034,Hammett,ID,"Hammett,ID,USA","(42.9457307, -115.4661859)",42.9457307,-115.4661859
1035,Castaic,CA,"Castaic,CA,USA","(34.4888822, -118.6228656)",34.4888822,-118.6228656
1036,Clearfield,UT,"Clearfield,UT,USA","(41.1134756, -112.0244382)",41.1134756,-112.0244382
1037,Scott County,VA,"Scott County,VA,USA","(36.7117473, -82.5893052)",36.7117473,-82.5893052
1038,Aldie,VA,"Aldie,VA,USA","(38.97660885, -77.64532759300396)",38.97660885,-77.64532759300396
1039,East Point,GA,"East Point,GA,USA","(33.6795531, -84.4393724)",33.6795531,-84.4393724
1040,Santee,CA,"Santee,CA,USA","(32.8383828, -116.9739167)",32.8383828,-116.9739167
1041,Beaver Dam,WI,"Beaver Dam,WI,USA","(43.4577692, -88.837329)",43.4577692,-88.837329
1042,Harrisburg,PA,"Harrisburg,PA,USA","(40.2663107, -76.8861122)",40.2663107,-76.8861122
1043,Wilkesboro,NC,"Wilkesboro,NC,USA","(36.145965, -81.1606401)",36.145965,-81.1606401
1044,Georgetown,KY,"Georgetown,KY,USA","(38.2097967, -84.5588311)",38.2097967,-84.5588311
1045,Little Mountain,SC,"Little Mountain,SC,USA","(35.1201157, -82.3601173)",35.1201157,-82.3601173
1046,Circleville,OH,"Circleville,OH,USA","(39.600618, -82.9460133)",39.600618,-82.9460133
1047,Tukwila,WA,"Tukwila,WA,USA","(47.4627356, -122.2559156)",47.4627356,-122.2559156
1048,Vista,CA,"Vista,CA,USA","(33.2000368, -117.2425355)",33.2000368,-117.2425355
1049,Plaquemine,LA,"Plaquemine,LA,USA","(30.2890833, -91.2342744)",30.2890833,-91.2342744
1050,Hayward,CA,"Hayward,CA,USA","(37.6688205, -122.0807964)",37.6688205,-122.0807964
1051,Falls Church,VA,"Falls Church,VA,USA","(38.882334, -77.1710914)",38.882334,-77.1710914
1052,Counce,TN,"Counce,TN,USA","(35.0423075, -88.2733741)",35.0423075,-88.2733741
1053,Rome,OH,"Rome,OH,USA","(38.665002650000005, -83.37869754321507)",38.665002650000005,-83.37869754321507
1054,Lenoir,NC,"Lenoir,NC,USA","(35.2590371, -77.6484879)",35.2590371,-77.6484879
1055,Apache Junction,AZ,"Apache Junction,AZ,USA","(33.4150485, -111.5495777)",33.4150485,-111.5495777
1056,Augusta,WV,"Augusta,WV,USA","(39.2953787, -78.6377912)",39.2953787,-78.6377912
1057,Antelope,CA,"Antelope,CA,USA","(38.7082357, -121.3299513)",38.7082357,-121.3299513
1058,Hays,KS,"Hays,KS,USA","(38.8791783, -99.3267702)",38.8791783,-99.3267702
1059,Poway,CA,"Poway,CA,USA","(32.9628234, -117.0358646)",32.9628234,-117.0358646
1061,East Hollywood,CA,"East Hollywood,CA,USA","(34.0904277, -118.2966254)",34.0904277,-118.2966254
1062,New London,WI,"New London,WI,USA","(44.3927581, -88.7398255)",44.3927581,-88.7398255
1063,East Ridge,TN,"East Ridge,TN,USA","(35.0142412, -85.2519003)",35.0142412,-85.2519003
1064,Hamilton,OH,"Hamilton,OH,USA","(39.3995067, -84.5613428)",39.3995067,-84.5613428
1065,Myra,TX,"Myra,TX,USA","(33.6239966, -97.3144625)",33.6239966,-97.3144625
1066,Oak Cliff,TX,"Oak Cliff,TX,USA","(32.7392973, -96.8111126)",32.7392973,-96.8111126
1067,Shelbyville,TN,"Shelbyville,TN,USA","(35.483406, -86.4602717)",35.483406,-86.4602717
1068,Eagan,MN,"Eagan,MN,USA","(44.818173, -93.1659179)",44.818173,-93.1659179
1069,Harker Heights,TX,"Harker Heights,TX,USA","(31.0746347, -97.6590473)",31.0746347,-97.6590473
1070,Graham,WA,"Graham,WA,USA","(47.0395996, -122.2785729)",47.0395996,-122.2785729
1071,McDowell,MO,"McDowell,MO,USA","(36.8242287, -93.7932554)",36.8242287,-93.7932554
1072,Sylvania Township,OH,"Sylvania Township,OH,USA","(41.7189392, -83.7129935)",41.7189392,-83.7129935
1073,Huntington Park,CA,"Huntington Park,CA,USA","(33.9827043, -118.2120343)",33.9827043,-118.2120343
1074,Alamogordo,NM,"Alamogordo,NM,USA","(32.9046474, -105.941835)",32.9046474,-105.941835
1075,Parker,CO,"Parker,CO,USA","(39.53210905, -104.78736936215242)",39.53210905,-104.78736936215242
1076,Round Lake,IL,"Round Lake,IL,USA","(43.5405195, -95.4683381)",43.5405195,-95.4683381
1077,East Wenatchee,WA,"East Wenatchee,WA,USA","(47.4156824, -120.2931263)",47.4156824,-120.2931263
1078,Temple,TX,"Temple,TX,USA","(31.098207, -97.3427847)",31.098207,-97.3427847
1079,Spencer,WV,"Spencer,WV,USA","(38.8021446, -81.3509777)",38.8021446,-81.3509777
1080,Gray,TN,"Gray,TN,USA","(36.402596, -82.48900651324828)",36.402596,-82.48900651324828
1081,Albany,GA,"Albany,GA,USA","(31.5782062, -84.1556809)",31.5782062,-84.1556809
1082,Titusville,FL,"Titusville,FL,USA","(28.6122187, -80.8075538)",28.6122187,-80.8075538
1083,Delhi,CA,"Delhi,CA,USA","(37.434026, -120.77683829082781)",37.434026,-120.77683829082781
1084,Auburn,WA,"Auburn,WA,USA","(47.3075369, -122.2301808)",47.3075369,-122.2301808
1085,Montcalm,WV,"Montcalm,WV,USA","(37.3495425, -81.25087846022328)",37.3495425,-81.25087846022328
1086,Saratoga,CA,"Saratoga,CA,USA","(37.2638324, -122.0230146)",37.2638324,-122.0230146
1087,Colton,CA,"Colton,CA,USA","(34.0739016, -117.3136547)",34.0739016,-117.3136547
1089,Big Bear,MO,"Big Bear,MO,USA","(33.9834022, -105.8172104)",33.9834022,-105.8172104
1090,Winooski,VT,"Winooski,VT,USA","(44.4910402, -73.1861064)",44.4910402,-73.1861064
1091,Beaumont,CA,"Beaumont,CA,USA","(33.9294606, -116.977248)",33.9294606,-116.977248
1092,Rutherfordton,NC,"Rutherfordton,NC,USA","(35.3692877, -81.9567716)",35.3692877,-81.9567716
1093,St. Cloud,MN,"St. Cloud,MN,USA","(45.5616075, -94.1642004)",45.5616075,-94.1642004
1094,Spring,TX,"Spring,TX,USA","(30.0798826, -95.4172549)",30.0798826,-95.4172549
1095,Logan Canyon,UT,"Logan Canyon,UT,USA","(41.7258691, -111.7608772)",41.7258691,-111.7608772
1096,Wood County,TX,"Wood County,TX,USA","(32.7577475, -95.3812941)",32.7577475,-95.3812941
1097,Decatur County,TN,"Decatur County,TN,USA","(35.6067875, -88.1083982)",35.6067875,-88.1083982
1098,Port St. Lucie,FL,"Port St. Lucie,FL,USA","(27.2939333, -80.3503283)",27.2939333,-80.3503283
